index,year,month,day,hour,minute,second,recnt_Humid,recnt_Temp,Target_Humid
569,2020,2,25,6,10,0,37.8,87.4,36.8
570,2020,2,25,6,20,0,36.8,88.2,35.4
571,2020,2,25,6,30,0,35.4,88.8,33.6
572,2020,2,25,6,40,0,33.6,89.4,31.8
573,2020,2,25,6,50,0,31.8,89.6,29.6
574,2020,2,25,7,0,0,29.6,91,27.6
575,2020,2,25,7,10,0,27.6,92.2,28
576,2020,2,25,7,20,0,28,92.6,27.4
577,2020,2,25,7,30,0,27.4,94,26
578,2020,2,25,7,40,0,26,94,25.25
579,2020,2,25,7,50,0,25.25,94.75,24.8
580,2020,2,25,8,0,0,24.8,95,24
581,2020,2,25,8,10,0,24,95.6,23
582,2020,2,25,8,20,0,23,96,21.8
583,2020,2,25,8,30,0,21.8,96.8,20.8
584,2020,2,25,8,40,0,20.8,97,20.8
585,2020,2,25,8,50,0,20.8,97,21
586,2020,2,25,9,0,0,21,97,21
587,2020,2,25,9,10,0,21,97,19.6
588,2020,2,25,9,20,0,19.6,97.4,17.6
589,2020,2,25,9,30,0,17.6,97.4,16.8
590,2020,2,25,9,40,0,16.8,98,17
591,2020,2,25,9,50,0,17,98.4,18.4
592,2020,2,25,10,0,0,18.4,97,17.6
593,2020,2,25,10,10,0,17.6,97.2,18.4
594,2020,2,25,10,20,0,18.4,97.2,18
595,2020,2,25,10,30,0,18,97,19
596,2020,2,25,10,40,0,19,96.6,19
597,2020,2,25,10,50,0,19,96.6,18.2
598,2020,2,25,11,0,0,18.2,97,17.8
599,2020,2,25,11,10,0,17.8,96.6,17.5
600,2020,2,25,11,20,0,17.5,96,17.6
601,2020,2,25,11,30,0,17.6,96,17.4
602,2020,2,25,11,40,0,17.4,96,18.2
603,2020,2,25,11,50,0,18.2,95.4,19
604,2020,2,25,12,0,0,19,94.8,19.4
605,2020,2,25,12,10,0,19.4,94,21.2
606,2020,2,25,12,20,0,21.2,93.8,22.6
607,2020,2,25,12,30,0,22.6,92.8,23.6
608,2020,2,25,12,40,0,23.6,91.8,24
609,2020,2,25,12,50,0,24,91,24.6
610,2020,2,25,13,0,0,24.6,90.8,25.6
611,2020,2,25,13,10,0,25.6,90,26.6
612,2020,2,25,13,20,0,26.6,89.8,26.8
613,2020,2,25,13,30,0,26.8,89,27.4
614,2020,2,25,13,40,0,27.4,89,28.8
615,2020,2,25,13,50,0,28.8,88.6,29.2
616,2020,2,25,14,0,0,29.2,88,28
617,2020,2,25,14,10,0,28,88,27.2
618,2020,2,25,14,20,0,27.2,88,27
619,2020,2,25,14,30,0,27,87.8,27
620,2020,2,25,14,40,0,27,87.2,27
621,2020,2,25,14,50,0,27,87,27
622,2020,2,25,15,0,0,27,87,28
623,2020,2,25,15,10,0,28,87,28
624,2020,2,25,15,20,0,28,87,28.4
625,2020,2,25,15,30,0,28.4,87,29.2
626,2020,2,25,15,40,0,29.2,85.8,30.6
627,2020,2,25,15,50,0,30.6,84.4,33.6
628,2020,2,25,16,0,0,33.6,83.8,36.2
629,2020,2,25,16,10,0,36.2,83,38
630,2020,2,25,16,20,0,38,83,39.2
631,2020,2,25,16,30,0,39.2,83,40.4
632,2020,2,25,16,40,0,40.4,82.4,41.8
633,2020,2,25,16,50,0,41.8,82,42
634,2020,2,25,17,0,0,42,81.8,42.4
635,2020,2,25,17,10,0,42.4,81.6,43.2
636,2020,2,25,17,20,0,43.2,81,43.2
637,2020,2,25,17,30,0,43.2,81,42.4
638,2020,2,25,17,40,0,42.4,81,42.8
639,2020,2,25,17,50,0,42.8,80.4,43.4
640,2020,2,25,18,0,0,43.4,80,44
641,2020,2,25,18,10,0,44,80,44.8
642,2020,2,25,18,20,0,44.8,80,45
643,2020,2,25,18,30,0,45,80,45.2
644,2020,2,25,18,40,0,45.2,80,46
645,2020,2,25,18,50,0,46,80,46.2
646,2020,2,25,19,0,0,46.2,79.4,46.6
647,2020,2,25,19,10,0,46.6,79.2,47
648,2020,2,25,19,20,0,47,79,47.2
649,2020,2,25,19,30,0,47.2,79,48
650,2020,2,25,19,40,0,48,79,48.6
651,2020,2,25,19,50,0,48.6,79,49.6
652,2020,2,25,20,0,0,49.6,78.4,51.4
653,2020,2,25,20,10,0,51.4,78,52.4
654,2020,2,25,20,20,0,52.4,78,54
655,2020,2,25,20,30,0,54,77.6,54.2
656,2020,2,25,20,40,0,54.2,77.6,54
657,2020,2,25,20,50,0,54,77.6,54.2
658,2020,2,25,21,0,0,54.2,77.6,54.8
659,2020,2,25,21,10,0,54.8,77.2,55.4
660,2020,2,25,21,20,0,55.4,77.2,55.8
661,2020,2,25,21,30,0,55.8,77.4,56
662,2020,2,25,21,40,0,56,77,56.8
663,2020,2,25,21,50,0,56.8,77,56.8
664,2020,2,25,22,0,0,56.8,77,57
665,2020,2,25,22,10,0,57,77,57.8
666,2020,2,25,22,20,0,57.8,77,57.6
667,2020,2,25,22,30,0,57.6,77,58
668,2020,2,25,22,40,0,58,77,58.2
669,2020,2,25,22,50,0,58.2,77,58.4
670,2020,2,25,23,0,0,58.4,77,59.2
671,2020,2,25,23,10,0,59.2,76.6,60.5
672,2020,2,25,23,20,0,60.5,76,60.75
673,2020,2,25,23,30,0,60.75,75.75,60.6
674,2020,2,25,23,40,0,60.6,75.2,60.25
675,2020,2,25,23,50,0,60.25,75,59.25
676,2020,2,26,0,0,0,59.25,75,59.4
677,2020,2,26,0,10,0,59.4,75,60
678,2020,2,26,0,20,0,60,75,60
679,2020,2,26,0,30,0,60,74.8,60
680,2020,2,26,0,40,0,60,74,60
681,2020,2,26,0,50,0,60,74,59.6
682,2020,2,26,1,0,0,59.6,74,59
683,2020,2,26,1,10,0,59,74,59
684,2020,2,26,1,20,0,59,74,59.2
685,2020,2,26,1,30,0,59.2,74,60.6
686,2020,2,26,1,40,0,60.6,74,61
687,2020,2,26,1,50,0,61,74,61
688,2020,2,26,2,0,0,61,74,60
689,2020,2,26,2,10,0,60,74.6,60.2
690,2020,2,26,2,20,0,60.2,74.8,59.6
691,2020,2,26,2,30,0,59.6,75.2,58.8
692,2020,2,26,2,40,0,58.8,76,58
693,2020,2,26,2,50,0,58,76,58.4
694,2020,2,26,3,0,0,58.4,76.4,56.8
695,2020,2,26,3,10,0,56.8,77.4,56
696,2020,2,26,3,20,0,56,78,55
697,2020,2,26,3,30,0,55,78,54
698,2020,2,26,3,40,0,54,79,52.6
699,2020,2,26,3,50,0,52.6,79.8,51.2
700,2020,2,26,4,0,0,51.2,80.4,49.8
701,2020,2,26,4,10,0,49.8,81.6,48.4
702,2020,2,26,4,20,0,48.4,82,47.2
703,2020,2,26,4,30,0,47.2,82.8,45.4
704,2020,2,26,4,40,0,45.4,84,44.4
705,2020,2,26,4,50,0,44.4,84.8,43
706,2020,2,26,5,0,0,43,85.6,42
707,2020,2,26,5,10,0,42,86.6,40
708,2020,2,26,5,20,0,40,87,39
709,2020,2,26,5,30,0,39,88,38.2
710,2020,2,26,5,40,0,38.2,88.4,37.4
711,2020,2,26,5,50,0,37.4,88.8,35.6
712,2020,2,26,6,0,0,35.6,89.2,33
713,2020,2,26,6,10,0,33,90,33.5
714,2020,2,26,6,20,0,33.5,90.5,32.25
715,2020,2,26,6,30,0,32.25,91,31.2
716,2020,2,26,6,40,0,31.2,91.2,31.6
717,2020,2,26,6,50,0,31.6,91.6,30.4
718,2020,2,26,7,0,0,30.4,92.8,30.2
719,2020,2,26,7,10,0,30.2,92.4,30
720,2020,2,26,7,20,0,30,92.8,29
721,2020,2,26,7,30,0,29,93.6,27.75
722,2020,2,26,7,40,0,27.75,94,26.2
723,2020,2,26,7,50,0,26.2,94.6,25
724,2020,2,26,8,0,0,25,95,24.4
725,2020,2,26,8,10,0,24.4,96,23.6
726,2020,2,26,8,20,0,23.6,95.4,23
727,2020,2,26,8,30,0,23,96.4,23.4
728,2020,2,26,8,40,0,23.4,95.8,23
729,2020,2,26,8,50,0,23,96,23
730,2020,2,26,9,0,0,23,96.6,23
731,2020,2,26,9,10,0,23,96.6,23.8
732,2020,2,26,9,20,0,23.8,95.6,23.4
733,2020,2,26,9,30,0,23.4,96,22.2
734,2020,2,26,9,40,0,22.2,97,21.8
735,2020,2,26,9,50,0,21.8,97,21.33
736,2020,2,26,10,0,0,21.33,97,21.2
737,2020,2,26,10,10,0,21.2,97,20.8
738,2020,2,26,10,20,0,20.8,96.8,20.4
739,2020,2,26,10,30,0,20.4,97,20.8
740,2020,2,26,10,40,0,20.8,96,21
741,2020,2,26,10,50,0,21,95.6,20.6
742,2020,2,26,11,0,0,20.6,96.6,20.4
743,2020,2,26,11,10,0,20.4,97,20
744,2020,2,26,11,20,0,20,96.2,20.2
745,2020,2,26,11,30,0,20.2,96,21.4
746,2020,2,26,11,40,0,21.4,94.6,21.8
747,2020,2,26,11,50,0,21.8,94.2,22
748,2020,2,26,12,0,0,22,93.8,22
749,2020,2,26,12,10,0,22,93.4,23
750,2020,2,26,12,20,0,23,93,23.8
751,2020,2,26,12,30,0,23.8,92,25.4
752,2020,2,26,12,40,0,25.4,91,26
753,2020,2,26,12,50,0,26,90.8,26
754,2020,2,26,13,0,0,26,90,27
755,2020,2,26,13,10,0,27,90,27.8
756,2020,2,26,13,20,0,27.8,89.8,29
757,2020,2,26,13,30,0,29,89,31
758,2020,2,26,13,40,0,31,88.8,32.2
759,2020,2,26,13,50,0,32.2,88.4,33.6
760,2020,2,26,14,0,0,33.6,87.8,34.8
761,2020,2,26,14,10,0,34.8,87,36
762,2020,2,26,14,20,0,36,86,36.8
763,2020,2,26,14,30,0,36.8,86,37
764,2020,2,26,14,40,0,37,86,38
765,2020,2,26,14,50,0,38,85.4,38
766,2020,2,26,15,0,0,38,84.6,37.8
767,2020,2,26,15,10,0,37.8,84,38
768,2020,2,26,15,20,0,38,84,38.8
769,2020,2,26,15,30,0,38.8,83.6,40.2
770,2020,2,26,15,40,0,40.2,83,40.6
771,2020,2,26,15,50,0,40.6,82.8,41.4
772,2020,2,26,16,0,0,41.4,82,42
773,2020,2,26,16,10,0,42,82,42.2
774,2020,2,26,16,20,0,42.2,81.8,42
775,2020,2,26,16,30,0,42,81.8,42
776,2020,2,26,16,40,0,42,81.8,42.6
777,2020,2,26,16,50,0,42.6,82,42.6
778,2020,2,26,17,0,0,42.6,81.6,42.8
779,2020,2,26,17,10,0,42.8,81.8,43.6
780,2020,2,26,17,20,0,43.6,81,43.2
781,2020,2,26,17,30,0,43.2,81,43.6
782,2020,2,26,17,40,0,43.6,81.2,44.8
783,2020,2,26,17,50,0,44.8,80,45.4
784,2020,2,26,18,0,0,45.4,80,46.2
785,2020,2,26,18,10,0,46.2,80,47
786,2020,2,26,18,20,0,47,79.4,47
787,2020,2,26,18,30,0,47,79,48.2
788,2020,2,26,18,40,0,48.2,79,48
789,2020,2,26,18,50,0,48,79.6,48.6
790,2020,2,26,19,0,0,48.6,79.2,49.6
791,2020,2,26,19,10,0,49.6,79,50.4
792,2020,2,26,19,20,0,50.4,79,50.4
793,2020,2,26,19,30,0,50.4,79.2,51
794,2020,2,26,19,40,0,51,79,51.4
795,2020,2,26,19,50,0,51.4,79,51.8
796,2020,2,26,20,0,0,51.8,78.6,52.4
797,2020,2,26,20,10,0,52.4,78,52.4
798,2020,2,26,20,20,0,52.4,78.2,54
799,2020,2,26,20,30,0,54,77.8,54.8
800,2020,2,26,20,40,0,54.8,77.8,55.2
801,2020,2,26,20,50,0,55.2,78,56.4
802,2020,2,26,21,0,0,56.4,77,57.2
803,2020,2,26,21,10,0,57.2,77.2,57.4
804,2020,2,26,21,20,0,57.4,77,58.2
805,2020,2,26,21,30,0,58.2,76.8,58.2
806,2020,2,26,21,40,0,58.2,76.6,58.6
807,2020,2,26,21,50,0,58.6,76.4,57.4
808,2020,2,26,22,0,0,57.4,77,57.6
809,2020,2,26,22,10,0,57.6,76.6,58
810,2020,2,26,22,20,0,58,76.4,57.2
811,2020,2,26,22,30,0,57.2,77,57.8
812,2020,2,26,22,40,0,57.8,76.6,58
813,2020,2,26,22,50,0,58,77,59.4
814,2020,2,26,23,0,0,59.4,76,59.6
815,2020,2,26,23,10,0,59.6,76,59
816,2020,2,26,23,20,0,59,76.8,59.8
817,2020,2,26,23,30,0,59.8,76,59.2
818,2020,2,26,23,40,0,59.2,76.2,59
819,2020,2,26,23,50,0,59,76.8,59.2
820,2020,2,27,0,0,0,59.2,76.2,59.8
821,2020,2,27,0,10,0,59.8,76,60
822,2020,2,27,0,20,0,60,76.2,60
823,2020,2,27,0,30,0,60,76.6,59.8
824,2020,2,27,0,40,0,59.8,76.2,60.6
825,2020,2,27,0,50,0,60.6,75.8,60.4
826,2020,2,27,1,0,0,60.4,76,61
827,2020,2,27,1,10,0,61,76,61
828,2020,2,27,1,20,0,61,76,61.8
829,2020,2,27,1,30,0,61.8,75.6,62.4
830,2020,2,27,1,40,0,62.4,75,62.2
831,2020,2,27,1,50,0,62.2,76,61.6
832,2020,2,27,2,0,0,61.6,76,61.8
833,2020,2,27,2,10,0,61.8,76,62
834,2020,2,27,2,20,0,62,75.8,61.2
835,2020,2,27,2,30,0,61.2,76.4,60.8
836,2020,2,27,2,40,0,60.8,76.6,60.4
837,2020,2,27,2,50,0,60.4,76.6,59.6
838,2020,2,27,3,0,0,59.6,77,57.2
839,2020,2,27,3,10,0,57.2,78,55.8
840,2020,2,27,3,20,0,55.8,78.4,54
841,2020,2,27,3,30,0,54,79,52.2
842,2020,2,27,3,40,0,52.2,79.4,50.6
843,2020,2,27,3,50,0,50.6,80.2,48.6
844,2020,2,27,4,0,0,48.6,80.8,47
845,2020,2,27,4,10,0,47,81.2,44.2
846,2020,2,27,4,20,0,44.2,82.4,41
847,2020,2,27,4,30,0,41,82.8,41.2
848,2020,2,27,4,40,0,41.2,83.4,39.2
849,2020,2,27,4,50,0,39.2,83.8,36.8
850,2020,2,27,5,0,0,36.8,84.4,35.4
851,2020,2,27,5,10,0,35.4,86,32.4
852,2020,2,27,5,20,0,32.4,86,30.8
853,2020,2,27,5,30,0,30.8,86.8,32.6
854,2020,2,27,5,40,0,32.6,87.4,31.6
855,2020,2,27,5,50,0,31.6,88.4,29.6
856,2020,2,27,6,0,0,29.6,88.6,29.2
857,2020,2,27,6,10,0,29.2,89.6,28.6
858,2020,2,27,6,20,0,28.6,90.2,28.4
859,2020,2,27,6,30,0,28.4,89.8,27.6
860,2020,2,27,6,40,0,27.6,90.4,27.4
861,2020,2,27,6,50,0,27.4,91.4,27.4
862,2020,2,27,7,0,0,27.4,91.6,27
863,2020,2,27,7,10,0,27,92.2,26.8
864,2020,2,27,7,20,0,26.8,92.6,26.2
865,2020,2,27,7,30,0,26.2,92.4,26
866,2020,2,27,7,40,0,26,92.6,25.4
867,2020,2,27,7,50,0,25.4,92.6,24.8
868,2020,2,27,8,0,0,24.8,93,23.8
869,2020,2,27,8,10,0,23.8,95,24.8
870,2020,2,27,8,20,0,24.8,93.8,24.2
871,2020,2,27,8,30,0,24.2,94.4,24.8
872,2020,2,27,8,40,0,24.8,93.4,25.8
873,2020,2,27,8,50,0,25.8,91.8,24.6
874,2020,2,27,9,0,0,24.6,93,23.4
875,2020,2,27,9,10,0,23.4,94.4,22.8
876,2020,2,27,9,20,0,22.8,94.8,22
877,2020,2,27,9,30,0,22,96,21.8
878,2020,2,27,9,40,0,21.8,96,21.4
879,2020,2,27,9,50,0,21.4,95.6,22.6
880,2020,2,27,10,0,0,22.6,93.8,21.6
881,2020,2,27,10,10,0,21.6,95,21
882,2020,2,27,10,20,0,21,96,20.8
883,2020,2,27,10,30,0,20.8,96,20.4
884,2020,2,27,10,40,0,20.4,96,20.8
885,2020,2,27,10,50,0,20.8,95.2,21.2
886,2020,2,27,11,0,0,21.2,93.8,22.4
887,2020,2,27,11,10,0,22.4,93,21.8
888,2020,2,27,11,20,0,21.8,93.4,22
889,2020,2,27,11,30,0,22,93.6,22
890,2020,2,27,11,40,0,22,93.8,22
891,2020,2,27,11,50,0,22,93.6,22.6
892,2020,2,27,12,0,0,22.6,92.4,22.8
893,2020,2,27,12,10,0,22.8,92,23
894,2020,2,27,12,20,0,23,91,24
895,2020,2,27,12,30,0,24,91,24.6
896,2020,2,27,12,40,0,24.6,90.4,25.6
897,2020,2,27,12,50,0,25.6,90,25.4
898,2020,2,27,13,0,0,25.4,89.8,26
899,2020,2,27,13,10,0,26,89,26.5
900,2020,2,27,13,20,0,26.5,89,nan
901,2020,2,27,13,30,0,nan,nan,nan
902,2020,2,27,13,40,0,nan,nan,nan
903,2020,2,27,13,50,0,nan,nan,31.33
904,2020,2,27,14,0,0,31.33,84,31.6
905,2020,2,27,14,10,0,31.6,85,33.2
906,2020,2,27,14,20,0,33.2,85.2,34
907,2020,2,27,14,30,0,34,85.4,34.6
908,2020,2,27,14,40,0,34.6,85.8,35.4
909,2020,2,27,14,50,0,35.4,85.2,36.6
910,2020,2,27,15,0,0,36.6,84.8,38.2
911,2020,2,27,15,10,0,38.2,84,39
912,2020,2,27,15,20,0,39,83.8,40
913,2020,2,27,15,30,0,40,83.4,41
914,2020,2,27,15,40,0,41,82.4,42
915,2020,2,27,15,50,0,42,82.2,42
916,2020,2,27,16,0,0,42,82.6,43.2
917,2020,2,27,16,10,0,43.2,82,44.8
918,2020,2,27,16,20,0,44.8,81,45
919,2020,2,27,16,30,0,45,81,46.2
920,2020,2,27,16,40,0,46.2,80.2,47.8
921,2020,2,27,16,50,0,47.8,80,48.6
922,2020,2,27,17,0,0,48.6,79.8,49.2
923,2020,2,27,17,10,0,49.2,79.6,50.2
924,2020,2,27,17,20,0,50.2,79,50.8
925,2020,2,27,17,30,0,50.8,79.2,51
926,2020,2,27,17,40,0,51,79.2,52.4
927,2020,2,27,17,50,0,52.4,79,51.8
928,2020,2,27,18,0,0,51.8,79.2,51.8
929,2020,2,27,18,10,0,51.8,79,52.6
930,2020,2,27,18,20,0,52.6,79,53
931,2020,2,27,18,30,0,53,78.8,53.2
932,2020,2,27,18,40,0,53.2,78.6,53.6
933,2020,2,27,18,50,0,53.6,78.4,54.4
934,2020,2,27,19,0,0,54.4,78,55.6
935,2020,2,27,19,10,0,55.6,77.4,55.8
936,2020,2,27,19,20,0,55.8,77,56.4
937,2020,2,27,19,30,0,56.4,77,56
938,2020,2,27,19,40,0,56,77,56.4
939,2020,2,27,19,50,0,56.4,77,56.4
940,2020,2,27,20,0,0,56.4,76.8,57.6
941,2020,2,27,20,10,0,57.6,76.4,58.2
942,2020,2,27,20,20,0,58.2,76,59.2
943,2020,2,27,20,30,0,59.2,76,60
944,2020,2,27,20,40,0,60,75.8,59.4
945,2020,2,27,20,50,0,59.4,75.8,57.6
946,2020,2,27,21,0,0,57.6,75.8,56.6
947,2020,2,27,21,10,0,56.6,76,57.2
948,2020,2,27,21,20,0,57.2,75.6,59
949,2020,2,27,21,30,0,59,75.2,59.8
950,2020,2,27,21,40,0,59.8,75,60.8
951,2020,2,27,21,50,0,60.8,74.8,60.8
952,2020,2,27,22,0,0,60.8,74.6,62.8
953,2020,2,27,22,10,0,62.8,74,63.2
954,2020,2,27,22,20,0,63.2,74,62.4
955,2020,2,27,22,30,0,62.4,74,61.8
956,2020,2,27,22,40,0,61.8,74,61.8
957,2020,2,27,22,50,0,61.8,74,62
958,2020,2,27,23,0,0,62,74.4,61
959,2020,2,27,23,10,0,61,75,60.2
960,2020,2,27,23,20,0,60.2,75,60.4
961,2020,2,27,23,30,0,60.4,74.6,61.4
962,2020,2,27,23,40,0,61.4,74,62
963,2020,2,27,23,50,0,62,73.8,62
964,2020,2,28,0,0,0,62,74,62.2
965,2020,2,28,0,10,0,62.2,74,62
966,2020,2,28,0,20,0,62,74,62.6
967,2020,2,28,0,30,0,62.6,73.8,62.6
968,2020,2,28,0,40,0,62.6,73.6,62.6
969,2020,2,28,0,50,0,62.6,73.4,62.6
970,2020,2,28,1,0,0,62.6,73.2,62.2
971,2020,2,28,1,10,0,62.2,73.4,63
972,2020,2,28,1,20,0,63,73,62.2
973,2020,2,28,1,30,0,62.2,73.4,62
974,2020,2,28,1,40,0,62,73,62
975,2020,2,28,1,50,0,62,73,61.4
976,2020,2,28,2,0,0,61.4,73.4,60.8
977,2020,2,28,2,10,0,60.8,74,60
978,2020,2,28,2,20,0,60,74,59.8
979,2020,2,28,2,30,0,59.8,74,60.2
980,2020,2,28,2,40,0,60.2,74,58.2
981,2020,2,28,2,50,0,58.2,75,57.4
982,2020,2,28,3,0,0,57.4,74.8,56.8
983,2020,2,28,3,10,0,56.8,75,54.6
984,2020,2,28,3,20,0,54.6,75.8,52.2
985,2020,2,28,3,30,0,52.2,77,50.6
986,2020,2,28,3,40,0,50.6,77.6,49.4
987,2020,2,28,3,50,0,49.4,78.4,47.6
988,2020,2,28,4,0,0,47.6,79.2,45.6
989,2020,2,28,4,10,0,45.6,80,45.2
990,2020,2,28,4,20,0,45.2,80.4,43.8
991,2020,2,28,4,30,0,43.8,81,42.8
992,2020,2,28,4,40,0,42.8,81.2,42
993,2020,2,28,4,50,0,42,82.2,40.2
994,2020,2,28,5,0,0,40.2,82.4,39.4
995,2020,2,28,5,10,0,39.4,82.8,38.6
996,2020,2,28,5,20,0,38.6,83.6,37.8
997,2020,2,28,5,30,0,37.8,84.8,37
998,2020,2,28,5,40,0,37,85.6,36.6
999,2020,2,28,5,50,0,36.6,85.6,35.6
1000,2020,2,28,6,0,0,35.6,86.8,35
1001,2020,2,28,6,10,0,35,86.4,34.2
1002,2020,2,28,6,20,0,34.2,87,34
1003,2020,2,28,6,30,0,34,87.6,33.6
1004,2020,2,28,6,40,0,33.6,88.4,32.4
1005,2020,2,28,6,50,0,32.4,89,31.4
1006,2020,2,28,7,0,0,31.4,89.6,31.6
1007,2020,2,28,7,10,0,31.6,89.8,31.4
1008,2020,2,28,7,20,0,31.4,89.6,30
1009,2020,2,28,7,30,0,30,90.6,29.6
1010,2020,2,28,7,40,0,29.6,90.4,28.8
1011,2020,2,28,7,50,0,28.8,90.8,29.4
1012,2020,2,28,8,0,0,29.4,90.6,28.2
1013,2020,2,28,8,10,0,28.2,91.4,26.6
1014,2020,2,28,8,20,0,26.6,92.6,26
1015,2020,2,28,8,30,0,26,92.8,26.6
1016,2020,2,28,8,40,0,26.6,92.2,27.2
1017,2020,2,28,8,50,0,27.2,91.4,27
1018,2020,2,28,9,0,0,27,91.8,25.6
1019,2020,2,28,9,10,0,25.6,93.6,25
1020,2020,2,28,9,20,0,25,94.2,25.8
1021,2020,2,28,9,30,0,25.8,92.8,24.8
1022,2020,2,28,9,40,0,24.8,93.4,23.6
1023,2020,2,28,9,50,0,23.6,94.6,23.2
1024,2020,2,28,10,0,0,23.2,95.6,24
1025,2020,2,28,10,10,0,24,94.6,25
1026,2020,2,28,10,20,0,25,92.8,25
1027,2020,2,28,10,30,0,25,92.4,23.4
1028,2020,2,28,10,40,0,23.4,94,23.6
1029,2020,2,28,10,50,0,23.6,94,24
1030,2020,2,28,11,0,0,24,93.4,24.6
1031,2020,2,28,11,10,0,24.6,93,24.4
1032,2020,2,28,11,20,0,24.4,93,23.4
1033,2020,2,28,11,30,0,23.4,94,23.8
1034,2020,2,28,11,40,0,23.8,93.6,24.4
1035,2020,2,28,11,50,0,24.4,92.4,25.4
1036,2020,2,28,12,0,0,25.4,91.4,26
1037,2020,2,28,12,10,0,26,91,26.4
1038,2020,2,28,12,20,0,26.4,90.4,27
1039,2020,2,28,12,30,0,27,90,27.4
1040,2020,2,28,12,40,0,27.4,89.4,28
1041,2020,2,28,12,50,0,28,88.8,28.8
1042,2020,2,28,13,0,0,28.8,88,29
1043,2020,2,28,13,10,0,29,88,29.4
1044,2020,2,28,13,20,0,29.4,88,30
1045,2020,2,28,13,30,0,30,87,30.2
1046,2020,2,28,13,40,0,30.2,87,31
1047,2020,2,28,13,50,0,31,86.2,31
1048,2020,2,28,14,0,0,31,86.2,31.8
1049,2020,2,28,14,10,0,31.8,86,32.8
1050,2020,2,28,14,20,0,32.8,85.8,33.8
1051,2020,2,28,14,30,0,33.8,85.2,35
1052,2020,2,28,14,40,0,35,85,35.6
1053,2020,2,28,14,50,0,35.6,85,36.2
1054,2020,2,28,15,0,0,36.2,84.8,37.8
1055,2020,2,28,15,10,0,37.8,84,38.6
1056,2020,2,28,15,20,0,38.6,83,39
1057,2020,2,28,15,30,0,39,83.2,39.8
1058,2020,2,28,15,40,0,39.8,82.6,41
1059,2020,2,28,15,50,0,41,82,42
1060,2020,2,28,16,0,0,42,82,42
1061,2020,2,28,16,10,0,42,82,42.8
1062,2020,2,28,16,20,0,42.8,81.8,43.4
1063,2020,2,28,16,30,0,43.4,81.6,46.4
1064,2020,2,28,16,40,0,46.4,80.4,49.2
1065,2020,2,28,16,50,0,49.2,80,50.2
1066,2020,2,28,17,0,0,50.2,79.8,50.8
1067,2020,2,28,17,10,0,50.8,79.4,52.6
1068,2020,2,28,17,20,0,52.6,78.8,53.8
1069,2020,2,28,17,30,0,53.8,78,54.6
1070,2020,2,28,17,40,0,54.6,78.2,54.8
1071,2020,2,28,17,50,0,54.8,78,54.8
1072,2020,2,28,18,0,0,54.8,78,55.6
1073,2020,2,28,18,10,0,55.6,77.8,56
1074,2020,2,28,18,20,0,56,77.8,56.2
1075,2020,2,28,18,30,0,56.2,77.8,56.2
1076,2020,2,28,18,40,0,56.2,78,56.6
1077,2020,2,28,18,50,0,56.6,77.8,57.2
1078,2020,2,28,19,0,0,57.2,77,57.6
1079,2020,2,28,19,10,0,57.6,77,58
1080,2020,2,28,19,20,0,58,76.8,58.4
1081,2020,2,28,19,30,0,58.4,76.8,59
1082,2020,2,28,19,40,0,59,76,59.6
1083,2020,2,28,19,50,0,59.6,75.8,60.4
1084,2020,2,28,20,0,0,60.4,75,60.6
1085,2020,2,28,20,10,0,60.6,75,60.4
1086,2020,2,28,20,20,0,60.4,75.2,60.2
1087,2020,2,28,20,30,0,60.2,75,60.8
1088,2020,2,28,20,40,0,60.8,75.2,60.4
1089,2020,2,28,20,50,0,60.4,75.8,60.6
1090,2020,2,28,21,0,0,60.6,75.8,61.6
1091,2020,2,28,21,10,0,61.6,75,61.4
1092,2020,2,28,21,20,0,61.4,75.2,60.8
1093,2020,2,28,21,30,0,60.8,75.4,59.8
1094,2020,2,28,21,40,0,59.8,75,59.8
1095,2020,2,28,21,50,0,59.8,75,59
1096,2020,2,28,22,0,0,59,75,60.6
1097,2020,2,28,22,10,0,60.6,74.4,61.6
1098,2020,2,28,22,20,0,61.6,74.2,62.4
1099,2020,2,28,22,30,0,62.4,74,63
1100,2020,2,28,22,40,0,63,74,61.8
1101,2020,2,28,22,50,0,61.8,74,61.8
1102,2020,2,28,23,0,0,61.8,74,60.6
1103,2020,2,28,23,10,0,60.6,75,61.4
1104,2020,2,28,23,20,0,61.4,74.2,62.6
1105,2020,2,28,23,30,0,62.6,73.8,63.4
1106,2020,2,28,23,40,0,63.4,73.8,64
1107,2020,2,28,23,50,0,64,73.6,63.4
1108,2020,2,29,0,0,0,63.4,73.4,63.2
1109,2020,2,29,0,10,0,63.2,73.8,62.8
1110,2020,2,29,0,20,0,62.8,73.8,63.4
1111,2020,2,29,0,30,0,63.4,74,64.2
1112,2020,2,29,0,40,0,64.2,73.6,63.6
1113,2020,2,29,0,50,0,63.6,73.8,64
1114,2020,2,29,1,0,0,64,74,64
1115,2020,2,29,1,10,0,64,74,63.6
1116,2020,2,29,1,20,0,63.6,74,63
1117,2020,2,29,1,30,0,63,74,63
1118,2020,2,29,1,40,0,63,74,63
1119,2020,2,29,1,50,0,63,73.4,61.4
1120,2020,2,29,2,0,0,61.4,73.8,60.8
1121,2020,2,29,2,10,0,60.8,73.8,59.8
1122,2020,2,29,2,20,0,59.8,74,59
