year,month,day,hour,minute,second,recnt_Temp,recnt_Humid,Target_Temperature
2020,04,30,12,10,00,98.2,24.8,98.0
2020,04,30,12,20,00,98.0,26.2,98.0
2020,04,30,12,30,00,98.0,27.2,97.0
2020,04,30,12,40,00,97.0,28.6,96.2
2020,04,30,12,50,00,96.2,29.6,95.2
2020,04,30,13,00,00,95.2,30.6,94.4
2020,04,30,13,10,00,94.4,31.4,93.8
2020,04,30,13,20,00,93.8,33.0,93.0
2020,04,30,13,30,00,93.0,33.75,92.8
2020,04,30,13,40,00,92.8,34.2,92.0
2020,04,30,13,50,00,92.0,35.6,91.2
2020,04,30,14,00,00,91.2,37.4,91.0
2020,04,30,14,10,00,91.0,37.8,91.0
2020,04,30,14,20,00,91.0,37.8,90.0
2020,04,30,14,30,00,90.0,38.4,90.0
2020,04,30,14,40,00,90.0,39.4,90.0
2020,04,30,14,50,00,90.0,39.2,90.0
2020,04,30,15,00,00,90.0,39.0,89.6
2020,04,30,15,10,00,89.6,39.0,89.0
2020,04,30,15,20,00,89.0,38.2,89.0
2020,04,30,15,30,00,89.0,37.4,89.0
2020,04,30,15,40,00,89.0,36.8,89.0
2020,04,30,15,50,00,89.0,36.0,88.4
2020,04,30,16,00,00,88.4,37.0,89.0
2020,04,30,16,10,00,89.0,38.2,89.0
2020,04,30,16,20,00,89.0,39.0,88.6
2020,04,30,16,30,00,88.6,40.0,88.0
2020,04,30,16,40,00,88.0,40.0,88.0
2020,04,30,16,50,00,88.0,40.8,88.0
2020,04,30,17,00,00,88.0,41.0,88.0
2020,04,30,17,10,00,88.0,42.0,87.2
2020,04,30,17,20,00,87.2,42.4,87.0
2020,04,30,17,30,00,87.0,43.0,87.0
2020,04,30,17,40,00,87.0,43.0,87.0
2020,04,30,17,50,00,87.0,43.6,87.0
2020,04,30,18,00,00,87.0,44.2,87.0
2020,04,30,18,10,00,87.0,44.4,87.0
2020,04,30,18,20,00,87.0,44.8,87.0
2020,04,30,18,30,00,87.0,45.0,86.2
2020,04,30,18,40,00,86.2,45.0,86.0
2020,04,30,18,50,00,86.0,45.0,85.8
2020,04,30,19,00,00,85.8,45.8,85.2
2020,04,30,19,10,00,85.2,47.4,85.0
2020,04,30,19,20,00,85.0,48.6,85.0
2020,04,30,19,30,00,85.0,49.6,84.8
2020,04,30,19,40,00,84.8,51.0,84.0
2020,04,30,19,50,00,84.0,52.0,84.0
2020,04,30,20,00,00,84.0,53.4,83.4
2020,04,30,20,10,00,83.4,54.6,83.0
2020,04,30,20,20,00,83.0,55.0,83.0
2020,04,30,20,30,00,83.0,55.2,83.0
2020,04,30,20,40,00,83.0,56.0,83.0
2020,04,30,20,50,00,83.0,56.4,83.0
2020,04,30,21,00,00,83.0,56.8,83.0
2020,04,30,21,10,00,83.0,57.4,82.0
2020,04,30,21,20,00,82.0,58.0,82.0
2020,04,30,21,30,00,82.0,59.0,82.0
2020,04,30,21,40,00,82.0,59.0,82.0
2020,04,30,21,50,00,82.0,59.4,82.0
2020,04,30,22,00,00,82.0,60.0,82.0
2020,04,30,22,10,00,82.0,60.0,82.0
2020,04,30,22,20,00,82.0,60.2,82.0
2020,04,30,22,30,00,82.0,60.0,82.0
2020,04,30,22,40,00,82.0,60.0,82.0
2020,04,30,22,50,00,82.0,60.0,82.0
2020,04,30,23,00,00,82.0,59.4,82.0
2020,04,30,23,10,00,82.0,59.6,82.0
2020,04,30,23,20,00,82.0,60.0,82.0
2020,04,30,23,30,00,82.0,60.0,81.8
2020,04,30,23,40,00,81.8,60.4,81.0
2020,04,30,23,50,00,81.0,61.0,81.0
2020,05,01,00,00,00,81.0,61.0,81.0
2020,05,01,00,10,00,81.0,61.0,81.0
2020,05,01,00,20,00,81.0,61.0,81.0
2020,05,01,00,30,00,81.0,61.0,81.0
2020,05,01,00,40,00,81.0,61.6,81.0
2020,05,01,00,50,00,81.0,61.6,81.0
2020,05,01,01,00,00,81.0,61.0,81.0
2020,05,01,01,10,00,81.0,60.6,81.0
2020,05,01,01,20,00,81.0,60.2,81.6
2020,05,01,01,30,00,81.6,59.8,82.0
2020,05,01,01,40,00,82.0,58.2,82.8
2020,05,01,01,50,00,82.8,57.6,83.0
2020,05,01,02,00,00,83.0,56.6,83.6
2020,05,01,02,10,00,83.6,55.2,84.0
2020,05,01,02,20,00,84.0,54.2,84.2
2020,05,01,02,30,00,84.2,53.2,85.0
2020,05,01,02,40,00,85.0,51.8,85.6
2020,05,01,02,50,00,85.6,50.6,86.2
2020,05,01,03,00,00,86.2,49.0,87.0
2020,05,01,03,10,00,87.0,47.4,87.6
2020,05,01,03,20,00,87.6,46.2,88.0
2020,05,01,03,30,00,88.0,46.2,88.4
2020,05,01,03,40,00,88.4,45.2,88.8
2020,05,01,03,50,00,88.8,44.6,89.6
2020,05,01,04,00,00,89.6,43.4,90.4
2020,05,01,04,10,00,90.4,42.0,91.6
2020,05,01,04,20,00,91.6,40.8,91.8
2020,05,01,04,30,00,91.8,40.2,92.8
2020,05,01,04,40,00,92.8,39.4,93.6
2020,05,01,04,50,00,93.6,38.4,94.4
2020,05,01,05,00,00,94.4,37.0,95.0
2020,05,01,05,10,00,95.0,36.0,95.6
2020,05,01,05,20,00,95.6,34.8,96.2
2020,05,01,05,30,00,96.2,33.4,96.8
2020,05,01,05,40,00,96.8,33.0,97.4
2020,05,01,05,50,00,97.4,32.8,98.6
2020,05,01,06,00,00,98.6,32.0,99.0
2020,05,01,06,10,00,99.0,31.0,99.4
2020,05,01,06,20,00,99.4,30.0,98.8
2020,05,01,06,30,00,98.8,30.6,99.8
2020,05,01,06,40,00,99.8,29.2,100.8
2020,05,01,06,50,00,100.8,28.8,100.6
2020,05,01,07,00,00,100.6,28.2,99.2
2020,05,01,07,10,00,99.2,28.8,99.8
2020,05,01,07,20,00,99.8,28.0,100.2
2020,05,01,07,30,00,100.2,27.6,100.4
2020,05,01,07,40,00,100.4,26.4,100.6
2020,05,01,07,50,00,100.6,26.0,100.4
2020,05,01,08,00,00,100.4,26.0,102.0
2020,05,01,08,10,00,102.0,25.2,102.6
2020,05,01,08,20,00,102.6,24.8,103.8
2020,05,01,08,30,00,103.8,24.2,103.8
2020,05,01,08,40,00,103.8,24.0,103.4
2020,05,01,08,50,00,103.4,23.6,103.0
2020,05,01,09,00,00,103.0,24.6,102.4
2020,05,01,09,10,00,102.4,24.4,103.0
2020,05,01,09,20,00,103.0,23.6,102.6
2020,05,01,09,30,00,102.6,23.4,102.4
2020,05,01,09,40,00,102.4,24.6,102.8
2020,05,01,09,50,00,102.8,24.6,102.4
2020,05,01,10,00,00,102.4,23.0,101.4
2020,05,01,10,10,00,101.4,23.2,101.0
2020,05,01,10,20,00,101.0,23.2,101.8
2020,05,01,10,30,00,101.8,22.0,102.4
2020,05,01,10,40,00,102.4,22.4,102.4
2020,05,01,10,50,00,102.4,22.2,102.4
2020,05,01,11,00,00,102.4,21.6,102.0
2020,05,01,11,10,00,102.0,21.8,101.8
2020,05,01,11,20,00,101.8,22.2,101.2
2020,05,01,11,30,00,101.2,22.4,101.0
2020,05,01,11,40,00,101.0,23.0,101.0
2020,05,01,11,50,00,101.0,23.4,100.0
2020,05,01,12,00,00,100.0,24.0,99.2
2020,05,01,12,10,00,99.2,24.2,99.0
2020,05,01,12,20,00,99.0,25.2,99.0
2020,05,01,12,30,00,99.0,25.6,98.4
2020,05,01,12,40,00,98.4,26.0,98.0
2020,05,01,12,50,00,98.0,27.2,97.2
2020,05,01,13,00,00,97.2,28.0,97.0
2020,05,01,13,10,00,97.0,29.0,96.0
2020,05,01,13,20,00,96.0,29.8,96.0
2020,05,01,13,30,00,96.0,30.6,95.2
2020,05,01,13,40,00,95.2,31.0,95.0
2020,05,01,13,50,00,95.0,31.6,95.0
2020,05,01,14,00,00,95.0,32.8,94.2
2020,05,01,14,10,00,94.2,33.8,94.0
2020,05,01,14,20,00,94.0,34.0,93.0
2020,05,01,14,30,00,93.0,36.2,92.4
2020,05,01,14,40,00,92.4,37.0,92.0
2020,05,01,14,50,00,92.0,37.4,91.8
2020,05,01,15,00,00,91.8,37.6,91.0
2020,05,01,15,10,00,91.0,38.0,91.0
2020,05,01,15,20,00,91.0,38.0,91.0
2020,05,01,15,30,00,91.0,38.2,91.0
2020,05,01,15,40,00,91.0,38.0,91.0
2020,05,01,15,50,00,91.0,38.0,91.0
2020,05,01,16,00,00,91.0,38.0,91.0
2020,05,01,16,10,00,91.0,38.2,91.0
2020,05,01,16,20,00,91.0,38.2,90.4
2020,05,01,16,30,00,90.4,38.4,90.0
2020,05,01,16,40,00,90.0,39.2,89.0
2020,05,01,16,50,00,89.0,40.0,88.8
2020,05,01,17,00,00,88.8,40.4,88.8
2020,05,01,17,10,00,88.8,41.0,89.0
2020,05,01,17,20,00,89.0,41.0,88.8
2020,05,01,17,30,00,88.8,41.0,88.6
2020,05,01,17,40,00,88.6,41.6,88.0
2020,05,01,17,50,00,88.0,42.2,88.0
2020,05,01,18,00,00,88.0,42.8,88.0
2020,05,01,18,10,00,88.0,43.2,87.2
2020,05,01,18,20,00,87.2,43.4,87.0
2020,05,01,18,30,00,87.0,43.2,87.0
2020,05,01,18,40,00,87.0,44.0,87.0
2020,05,01,18,50,00,87.0,44.0,87.0
2020,05,01,19,00,00,87.0,44.0,87.0
2020,05,01,19,10,00,87.0,43.4,86.0
2020,05,01,19,20,00,86.0,44.0,86.0
2020,05,01,19,30,00,86.0,44.0,86.0
2020,05,01,19,40,00,86.0,44.8,86.0
2020,05,01,19,50,00,86.0,45.6,86.0
2020,05,01,20,00,00,86.0,46.0,86.0
2020,05,01,20,10,00,86.0,46.0,86.0
2020,05,01,20,20,00,86.0,45.8,86.0
2020,05,01,20,30,00,86.0,45.6,86.0
2020,05,01,20,40,00,86.0,45.0,86.0
2020,05,01,20,50,00,86.0,45.2,86.0
2020,05,01,21,00,00,86.0,46.2,85.2
2020,05,01,21,10,00,85.2,48.0,85.0
2020,05,01,21,20,00,85.0,49.4,84.0
2020,05,01,21,30,00,84.0,51.0,84.0
2020,05,01,21,40,00,84.0,51.0,84.0
2020,05,01,21,50,00,84.0,51.8,84.0
2020,05,01,22,00,00,84.0,52.4,84.0
2020,05,01,22,10,00,84.0,52.0,83.6
2020,05,01,22,20,00,83.6,52.0,83.8
2020,05,01,22,30,00,83.8,51.8,84.0
2020,05,01,22,40,00,84.0,50.8,83.0
2020,05,01,22,50,00,83.0,50.8,83.2
2020,05,01,23,00,00,83.2,50.2,83.4
2020,05,01,23,10,00,83.4,50.0,83.0
2020,05,01,23,20,00,83.0,50.0,83.6
2020,05,01,23,30,00,83.6,50.0,84.0
2020,05,01,23,40,00,84.0,50.0,84.0
2020,05,01,23,50,00,84.0,50.0,83.8
2020,05,02,00,00,00,83.8,50.0,83.8
2020,05,02,00,10,00,83.8,50.0,83.2
2020,05,02,00,20,00,83.2,50.0,83.0
2020,05,02,00,30,00,83.0,50.0,83.0
2020,05,02,00,40,00,83.0,51.0,83.2
2020,05,02,00,50,00,83.2,51.0,83.2
2020,05,02,01,00,00,83.2,51.0,83.8
2020,05,02,01,10,00,83.8,51.6,84.0
2020,05,02,01,20,00,84.0,52.0,84.0
2020,05,02,01,30,00,84.0,52.2,84.0
2020,05,02,01,40,00,84.0,52.4,84.2
2020,05,02,01,50,00,84.2,53.0,85.0
2020,05,02,02,00,00,85.0,51.6,85.0
2020,05,02,02,10,00,85.0,51.2,85.0
2020,05,02,02,20,00,85.0,51.8,85.4
2020,05,02,02,30,00,85.4,51.0,86.0
2020,05,02,02,40,00,86.0,50.0,87.0
2020,05,02,02,50,00,87.0,49.0,87.2
2020,05,02,03,00,00,87.2,48.6,88.0
2020,05,02,03,10,00,88.0,46.8,88.0
2020,05,02,03,20,00,88.0,45.6,88.0
2020,05,02,03,30,00,88.0,45.0,88.4
2020,05,02,03,40,00,88.4,44.2,88.4
2020,05,02,03,50,00,88.4,44.0,89.2
2020,05,02,04,00,00,89.2,43.8,90.2
2020,05,02,04,10,00,90.2,42.4,91.0
2020,05,02,04,20,00,91.0,41.8,91.4
2020,05,02,04,30,00,91.4,41.2,92.2
2020,05,02,04,40,00,92.2,39.6,93.0
2020,05,02,04,50,00,93.0,38.4,94.4
2020,05,02,05,00,00,94.4,37.2,95.0
2020,05,02,05,10,00,95.0,36.4,95.8
2020,05,02,05,20,00,95.8,35.6,96.4
2020,05,02,05,30,00,96.4,34.8,97.6
2020,05,02,05,40,00,97.6,33.4,98.0
2020,05,02,05,50,00,98.0,32.4,98.6
2020,05,02,06,00,00,98.6,31.6,99.4
2020,05,02,06,10,00,99.4,31.6,99.6
2020,05,02,06,20,00,99.6,31.0,99.6
2020,05,02,06,30,00,99.6,31.0,100.4
2020,05,02,06,40,00,100.4,30.8,100.6
2020,05,02,06,50,00,100.6,31.0,101.0
2020,05,02,07,00,00,101.0,29.8,101.2
2020,05,02,07,10,00,101.2,29.4,100.8
2020,05,02,07,20,00,100.8,29.4,101.4
2020,05,02,07,30,00,101.4,28.8,102.4
2020,05,02,07,40,00,102.4,27.6,102.4
2020,05,02,07,50,00,102.4,27.2,102.0
2020,05,02,08,00,00,102.0,27.0,102.8
2020,05,02,08,10,00,102.8,26.6,102.8
2020,05,02,08,20,00,102.8,26.6,102.0
2020,05,02,08,30,00,102.0,26.6,102.4
2020,05,02,08,40,00,102.4,27.6,102.2
2020,05,02,08,50,00,102.2,27.6,103.4
2020,05,02,09,00,00,103.4,27.2,102.2
2020,05,02,09,10,00,102.2,27.4,101.8
2020,05,02,09,20,00,101.8,27.8,100.4
2020,05,02,09,30,00,100.4,29.0,99.0
2020,05,02,09,40,00,99.0,29.8,98.8
2020,05,02,09,50,00,98.8,30.2,98.0
2020,05,02,10,00,00,98.0,31.8,97.4
2020,05,02,10,10,00,97.4,33.0,97.6
2020,05,02,10,20,00,97.6,32.8,98.0
2020,05,02,10,30,00,98.0,32.2,96.6
2020,05,02,10,40,00,96.6,33.6,95.6
2020,05,02,10,50,00,95.6,34.4,95.0
2020,05,02,11,00,00,95.0,34.0,94.8
2020,05,02,11,10,00,94.8,34.4,95.0
2020,05,02,11,20,00,95.0,35.0,95.0
2020,05,02,11,30,00,95.0,35.0,95.0
2020,05,02,11,40,00,95.0,35.0,95.0
2020,05,02,11,50,00,95.0,35.2,95.0
2020,05,02,12,00,00,95.0,35.8,95.0
2020,05,02,12,10,00,95.0,35.4,95.0
2020,05,02,12,20,00,95.0,34.6,94.6
2020,05,02,12,30,00,94.6,34.4,94.0
2020,05,02,12,40,00,94.0,34.4,94.0
2020,05,02,12,50,00,94.0,35.2,94.0
2020,05,02,13,00,00,94.0,35.0,93.8
2020,05,02,13,10,00,93.8,35.6,93.0
2020,05,02,13,20,00,93.0,37.8,92.2
2020,05,02,13,30,00,92.2,39.8,92.0
2020,05,02,13,40,00,92.0,40.0,91.2
2020,05,02,13,50,00,91.2,40.0,91.0
2020,05,02,14,00,00,91.0,39.0,91.0
2020,05,02,14,10,00,91.0,39.8,91.0
2020,05,02,14,20,00,91.0,40.0,90.4
2020,05,02,14,30,00,90.4,40.8,90.6
2020,05,02,14,40,00,90.6,41.2,90.0
2020,05,02,14,50,00,90.0,41.8,90.0
2020,05,02,15,00,00,90.0,42.4,90.0
2020,05,02,15,10,00,90.0,42.4,90.0
2020,05,02,15,20,00,90.0,42.2,90.0
2020,05,02,15,30,00,90.0,42.0,90.0
2020,05,02,15,40,00,90.0,42.0,90.0
2020,05,02,15,50,00,90.0,42.0,90.0
2020,05,02,16,00,00,90.0,41.6,89.6
2020,05,02,16,10,00,89.6,41.8,89.0
2020,05,02,16,20,00,89.0,42.0,89.0
2020,05,02,16,30,00,89.0,42.0,89.0
2020,05,02,16,40,00,89.0,42.0,89.0
2020,05,02,16,50,00,89.0,42.0,89.0
2020,05,02,17,00,00,89.0,42.4,88.0
2020,05,02,17,10,00,88.0,43.0,87.6
2020,05,02,17,20,00,87.6,43.4,87.0
2020,05,02,17,30,00,87.0,44.8,86.6
2020,05,02,17,40,00,86.6,46.0,86.0
2020,05,02,17,50,00,86.0,46.2,85.6
2020,05,02,18,00,00,85.6,46.6,86.0
2020,05,02,18,10,00,86.0,47.4,86.2
2020,05,02,18,20,00,86.2,47.0,87.0
2020,05,02,18,30,00,87.0,47.0,86.6
2020,05,02,18,40,00,86.6,47.0,86.6
2020,05,02,18,50,00,86.6,47.0,86.6
2020,05,02,19,00,00,86.6,47.0,87.0
2020,05,02,19,10,00,87.0,47.0,86.8
2020,05,02,19,20,00,86.8,47.0,86.4
2020,05,02,19,30,00,86.4,47.0,86.0
2020,05,02,19,40,00,86.0,47.0,86.0
2020,05,02,19,50,00,86.0,47.4,86.0
2020,05,02,20,00,00,86.0,47.2,86.0
2020,05,02,20,10,00,86.0,47.6,86.0
2020,05,02,20,20,00,86.0,48.0,86.0
2020,05,02,20,30,00,86.0,48.0,86.0
2020,05,02,20,40,00,86.0,48.0,86.0
2020,05,02,20,50,00,86.0,48.4,86.0
2020,05,02,21,00,00,86.0,48.2,86.0
2020,05,02,21,10,00,86.0,48.2,86.0
2020,05,02,21,20,00,86.0,48.4,85.0
2020,05,02,21,30,00,85.0,48.6,85.0
2020,05,02,21,40,00,85.0,48.4,85.0
2020,05,02,21,50,00,85.0,48.2,85.0
2020,05,02,22,00,00,85.0,49.0,85.0
2020,05,02,22,10,00,85.0,49.6,85.0
2020,05,02,22,20,00,85.0,50.0,85.0
2020,05,02,22,30,00,85.0,50.4,85.0
2020,05,02,22,40,00,85.0,50.6,85.0
2020,05,02,22,50,00,85.0,51.0,84.2
2020,05,02,23,00,00,84.2,51.0,84.2
2020,05,02,23,10,00,84.2,51.0,84.0
2020,05,02,23,20,00,84.0,52.0,84.0
2020,05,02,23,30,00,84.0,52.0,84.0
2020,05,02,23,40,00,84.0,52.0,84.0
2020,05,02,23,50,00,84.0,52.2,84.0
2020,05,03,00,00,00,84.0,52.6,84.0
2020,05,03,00,10,00,84.0,53.0,84.0
2020,05,03,00,20,00,84.0,53.0,84.0
2020,05,03,00,30,00,84.0,53.2,84.0
2020,05,03,00,40,00,84.0,53.0,84.0
2020,05,03,00,50,00,84.0,53.0,84.0
2020,05,03,01,00,00,84.0,53.0,84.0
2020,05,03,01,10,00,84.0,53.0,84.0
2020,05,03,01,20,00,84.0,53.0,84.0
2020,05,03,01,30,00,84.0,53.2,84.0
2020,05,03,01,40,00,84.0,53.0,85.0
2020,05,03,01,50,00,85.0,52.8,85.2
2020,05,03,02,00,00,85.2,52.0,86.0
2020,05,03,02,10,00,86.0,50.8,86.2
2020,05,03,02,20,00,86.2,50.4,86.6
2020,05,03,02,30,00,86.6,50.6,87.0
2020,05,03,02,40,00,87.0,48.6,87.2
2020,05,03,02,50,00,87.2,47.6,88.0
2020,05,03,03,00,00,88.0,47.4,88.2
2020,05,03,03,10,00,88.2,47.0,89.0
2020,05,03,03,20,00,89.0,46.0,89.6
2020,05,03,03,30,00,89.6,45.0,89.8
2020,05,03,03,40,00,89.8,44.0,90.0
2020,05,03,03,50,00,90.0,43.6,90.0
2020,05,03,04,00,00,90.0,42.4,90.8
2020,05,03,04,10,00,90.8,42.0,91.2
2020,05,03,04,20,00,91.2,41.4,92.4
2020,05,03,04,30,00,92.4,41.0,93.0
2020,05,03,04,40,00,93.0,40.0,93.2
2020,05,03,04,50,00,93.2,39.6,94.0
2020,05,03,05,00,00,94.0,39.4,94.8
2020,05,03,05,10,00,94.8,38.2,95.4
2020,05,03,05,20,00,95.4,37.2,96.2
2020,05,03,05,30,00,96.2,36.4,97.0
2020,05,03,05,40,00,97.0,35.0,97.0
2020,05,03,05,50,00,97.0,33.8,98.0
2020,05,03,06,00,00,98.0,33.2,98.4
2020,05,03,06,10,00,98.4,32.4,99.0
2020,05,03,06,20,00,99.0,31.6,100.0
2020,05,03,06,30,00,100.0,30.4,100.4
2020,05,03,06,40,00,100.4,29.8,101.2
2020,05,03,06,50,00,101.2,28.2,101.4
2020,05,03,07,00,00,101.4,28.6,101.0
2020,05,03,07,10,00,101.0,28.6,101.0
2020,05,03,07,20,00,101.0,28.2,102.2
2020,05,03,07,30,00,102.2,27.8,103.6
2020,05,03,07,40,00,103.6,26.2,103.4
2020,05,03,07,50,00,103.4,26.0,102.4
2020,05,03,08,00,00,102.4,26.8,103.2
2020,05,03,08,10,00,103.2,26.2,102.8
2020,05,03,08,20,00,102.8,27.0,102.2
2020,05,03,08,30,00,102.2,26.4,102.6
2020,05,03,08,40,00,102.6,26.6,102.8
2020,05,03,08,50,00,102.8,26.4,103.8
2020,05,03,09,00,00,103.8,25.2,104.4
2020,05,03,09,10,00,104.4,24.2,105.2
2020,05,03,09,20,00,105.2,23.4,106.6
2020,05,03,09,30,00,106.6,22.4,105.6
2020,05,03,09,40,00,105.6,22.8,103.2
2020,05,03,09,50,00,103.2,24.0,102.8
2020,05,03,10,00,00,102.8,23.6,103.2
2020,05,03,10,10,00,103.2,23.4,101.8
2020,05,03,10,20,00,101.8,24.4,101.2
2020,05,03,10,30,00,101.2,25.6,102.0
2020,05,03,10,40,00,102.0,24.8,103.2
2020,05,03,10,50,00,103.2,23.8,102.4
2020,05,03,11,00,00,102.4,23.8,101.4
2020,05,03,11,10,00,101.4,25.2,99.0
2020,05,03,11,20,00,99.0,28.2,97.6
2020,05,03,11,30,00,97.6,29.4,95.8
2020,05,03,11,40,00,95.8,30.8,96.0
2020,05,03,11,50,00,96.0,31.0,96.0
2020,05,03,12,00,00,96.0,31.0,95.2
2020,05,03,12,10,00,95.2,32.4,94.8
2020,05,03,12,20,00,94.8,32.4,94.6
2020,05,03,12,30,00,94.6,32.2,94.0
2020,05,03,12,40,00,94.0,33.0,94.0
2020,05,03,12,50,00,94.0,33.4,94.0
2020,05,03,13,00,00,94.0,34.0,94.0
2020,05,03,13,10,00,94.0,34.2,93.2
2020,05,03,13,20,00,93.2,34.8,93.0
2020,05,03,13,30,00,93.0,35.0,93.0
2020,05,03,13,40,00,93.0,35.0,92.4
2020,05,03,13,50,00,92.4,35.8,92.8
2020,05,03,14,00,00,92.8,35.6,92.0
2020,05,03,14,10,00,92.0,36.2,91.0
2020,05,03,14,20,00,91.0,36.0,89.8
2020,05,03,14,30,00,89.8,36.8,88.8
2020,05,03,14,40,00,88.8,42.4,88.0
2020,05,03,14,50,00,88.0,52.0,87.2
2020,05,03,15,00,00,87.2,52.0,87.0
2020,05,03,15,10,00,87.0,51.8,86.8
2020,05,03,15,20,00,86.8,51.6,86.2
2020,05,03,15,30,00,86.2,53.8,86.0
2020,05,03,15,40,00,86.0,54.4,86.0
2020,05,03,15,50,00,86.0,56.0,86.0
2020,05,03,16,00,00,86.0,55.4,86.0
2020,05,03,16,10,00,86.0,55.4,86.0
2020,05,03,16,20,00,86.0,56.6,86.0
2020,05,03,16,30,00,86.0,57.4,86.0
2020,05,03,16,40,00,86.0,58.2,86.0
2020,05,03,16,50,00,86.0,58.0,86.0
2020,05,03,17,00,00,86.0,58.4,86.0
2020,05,03,17,10,00,86.0,58.2,86.0
2020,05,03,17,20,00,86.0,57.6,86.0
2020,05,03,17,30,00,86.0,57.0,86.0
2020,05,03,17,40,00,86.0,54.0,86.0
2020,05,03,17,50,00,86.0,52.6,86.0
2020,05,03,18,00,00,86.0,49.2,86.0
2020,05,03,18,10,00,86.0,49.6,86.0
2020,05,03,18,20,00,86.0,47.4,86.0
2020,05,03,18,30,00,86.0,48.2,86.0
2020,05,03,18,40,00,86.0,49.4,86.0
2020,05,03,18,50,00,86.0,49.4,86.0
2020,05,03,19,00,00,86.0,48.0,86.0
2020,05,03,19,10,00,86.0,48.6,85.4
2020,05,03,19,20,00,85.4,49.4,85.0
2020,05,03,19,30,00,85.0,47.6,85.0
2020,05,03,19,40,00,85.0,46.4,85.0
2020,05,03,19,50,00,85.0,46.8,85.0
2020,05,03,20,00,00,85.0,46.2,85.0
2020,05,03,20,10,00,85.0,46.4,85.0
2020,05,03,20,20,00,85.0,46.8,85.0
2020,05,03,20,30,00,85.0,47.6,85.0
2020,05,03,20,40,00,85.0,47.8,85.0
2020,05,03,20,50,00,85.0,48.2,85.0
2020,05,03,21,00,00,85.0,49.0,85.0
2020,05,03,21,10,00,85.0,49.2,85.0
2020,05,03,21,20,00,85.0,49.0,84.4
2020,05,03,21,30,00,84.4,48.8,84.0
2020,05,03,21,40,00,84.0,49.2,84.0
2020,05,03,21,50,00,84.0,50.0,84.0
2020,05,03,22,00,00,84.0,50.0,84.0
2020,05,03,22,10,00,84.0,50.2,84.0
2020,05,03,22,20,00,84.0,51.0,84.0
2020,05,03,22,30,00,84.0,51.2,84.0
2020,05,03,22,40,00,84.0,51.6,84.0
2020,05,03,22,50,00,84.0,51.8,83.6
2020,05,03,23,00,00,83.6,51.0,83.0
2020,05,03,23,10,00,83.0,51.2,83.0
2020,05,03,23,20,00,83.0,52.0,83.0
2020,05,03,23,30,00,83.0,52.0,83.0
2020,05,03,23,40,00,83.0,52.4,83.0
2020,05,03,23,50,00,83.0,53.0,83.0
2020,05,04,00,00,00,83.0,53.4,83.0
2020,05,04,00,10,00,83.0,54.2,83.0
2020,05,04,00,20,00,83.0,54.0,83.0
2020,05,04,00,30,00,83.0,55.0,83.0
2020,05,04,00,40,00,83.0,54.2,83.0
2020,05,04,00,50,00,83.0,54.0,83.0
2020,05,04,01,00,00,83.0,54.0,83.0
2020,05,04,01,10,00,83.0,54.0,83.0
2020,05,04,01,20,00,83.0,54.2,83.0
2020,05,04,01,30,00,83.0,54.4,83.2
2020,05,04,01,40,00,83.2,54.0,84.0
2020,05,04,01,50,00,84.0,53.6,84.2
2020,05,04,02,00,00,84.2,53.2,85.0
2020,05,04,02,10,00,85.0,52.6,85.2
2020,05,04,02,20,00,85.2,51.8,85.6
2020,05,04,02,30,00,85.6,51.0,86.0
2020,05,04,02,40,00,86.0,50.6,86.6
2020,05,04,02,50,00,86.6,50.0,87.0
2020,05,04,03,00,00,87.0,48.8,87.2
2020,05,04,03,10,00,87.2,47.8,87.8
2020,05,04,03,20,00,87.8,47.0,88.0
2020,05,04,03,30,00,88.0,46.6,88.6
2020,05,04,03,40,00,88.6,46.0,88.6
2020,05,04,03,50,00,88.6,45.2,89.0
2020,05,04,04,00,00,89.0,45.0,89.4
2020,05,04,04,10,00,89.4,44.6,90.0
2020,05,04,04,20,00,90.0,43.8,90.8
2020,05,04,04,30,00,90.8,43.0,91.4
2020,05,04,04,40,00,91.4,42.4,92.2
2020,05,04,04,50,00,92.2,42.2,93.0
2020,05,04,05,00,00,93.0,40.4,94.2
2020,05,04,05,10,00,94.2,39.6,95.4
2020,05,04,05,20,00,95.4,37.2,96.4
2020,05,04,05,30,00,96.4,36.2,96.6
2020,05,04,05,40,00,96.6,32.8,97.6
2020,05,04,05,50,00,97.6,31.2,98.6
2020,05,04,06,00,00,98.6,27.8,99.0
2020,05,04,06,10,00,99.0,28.2,99.0
2020,05,04,06,20,00,99.0,26.6,99.6
2020,05,04,06,30,00,99.6,27.0,101.2
2020,05,04,06,40,00,101.2,25.0,101.6
2020,05,04,06,50,00,101.6,24.2,101.2
2020,05,04,07,00,00,101.2,24.2,101.2
2020,05,04,07,10,00,101.2,24.0,101.2
2020,05,04,07,20,00,101.2,23.6,102.0
2020,05,04,07,30,00,102.0,22.0,102.8
2020,05,04,07,40,00,102.8,21.2,103.6
2020,05,04,07,50,00,103.6,20.2,104.2
2020,05,04,08,00,00,104.2,20.0,104.6
2020,05,04,08,10,00,104.6,20.0,103.0
2020,05,04,08,20,00,103.0,20.4,102.6
2020,05,04,08,30,00,102.6,21.0,102.2
2020,05,04,08,40,00,102.2,21.2,102.6
2020,05,04,08,50,00,102.6,21.8,104.4
2020,05,04,09,00,00,104.4,22.0,105.2
