year,month,day,hour,minute,second,recnt_Humidity,recnt_Temperature,Target_Humidity
2020.0,05.0,01.0,03.0,10.0,00.0,47.4,87.0,46.2
2020.0,05.0,01.0,03.0,20.0,00.0,46.2,87.6,46.2
2020.0,05.0,01.0,03.0,30.0,00.0,46.2,88.0,45.2
2020.0,05.0,01.0,03.0,40.0,00.0,45.2,88.4,44.6
2020.0,05.0,01.0,03.0,50.0,00.0,44.6,88.8,43.4
2020.0,05.0,01.0,04.0,00.0,00.0,43.4,89.6,42.0
2020.0,05.0,01.0,04.0,10.0,00.0,42.0,90.4,40.8
2020.0,05.0,01.0,04.0,20.0,00.0,40.8,91.6,40.2
2020.0,05.0,01.0,04.0,30.0,00.0,40.2,91.8,39.4
2020.0,05.0,01.0,04.0,40.0,00.0,39.4,92.8,38.4
2020.0,05.0,01.0,04.0,50.0,00.0,38.4,93.6,37.0
2020.0,05.0,01.0,05.0,00.0,00.0,37.0,94.4,36.0
2020.0,05.0,01.0,05.0,10.0,00.0,36.0,95.0,34.8
2020.0,05.0,01.0,05.0,20.0,00.0,34.8,95.6,33.4
2020.0,05.0,01.0,05.0,30.0,00.0,33.4,96.2,33.0
2020.0,05.0,01.0,05.0,40.0,00.0,33.0,96.8,32.8
2020.0,05.0,01.0,05.0,50.0,00.0,32.8,97.4,32.0
2020.0,05.0,01.0,06.0,00.0,00.0,32.0,98.6,31.0
2020.0,05.0,01.0,06.0,10.0,00.0,31.0,99.0,30.0
2020.0,05.0,01.0,06.0,20.0,00.0,30.0,99.4,30.6
2020.0,05.0,01.0,06.0,30.0,00.0,30.6,98.8,29.2
2020.0,05.0,01.0,06.0,40.0,00.0,29.2,99.8,28.8
2020.0,05.0,01.0,06.0,50.0,00.0,28.8,100.8,28.2
2020.0,05.0,01.0,07.0,00.0,00.0,28.2,100.6,28.8
2020.0,05.0,01.0,07.0,10.0,00.0,28.8,99.2,28.0
2020.0,05.0,01.0,07.0,20.0,00.0,28.0,99.8,27.6
2020.0,05.0,01.0,07.0,30.0,00.0,27.6,100.2,26.4
2020.0,05.0,01.0,07.0,40.0,00.0,26.4,100.4,26.0
2020.0,05.0,01.0,07.0,50.0,00.0,26.0,100.6,26.0
2020.0,05.0,01.0,08.0,00.0,00.0,26.0,100.4,25.2
2020.0,05.0,01.0,08.0,10.0,00.0,25.2,102.0,24.8
2020.0,05.0,01.0,08.0,20.0,00.0,24.8,102.6,24.2
2020.0,05.0,01.0,08.0,30.0,00.0,24.2,103.8,24.0
2020.0,05.0,01.0,08.0,40.0,00.0,24.0,103.8,23.6
2020.0,05.0,01.0,08.0,50.0,00.0,23.6,103.4,24.6
2020.0,05.0,01.0,09.0,00.0,00.0,24.6,103.0,24.4
2020.0,05.0,01.0,09.0,10.0,00.0,24.4,102.4,23.6
2020.0,05.0,01.0,09.0,20.0,00.0,23.6,103.0,23.4
2020.0,05.0,01.0,09.0,30.0,00.0,23.4,102.6,24.6
2020.0,05.0,01.0,09.0,40.0,00.0,24.6,102.4,24.6
2020.0,05.0,01.0,09.0,50.0,00.0,24.6,102.8,23.0
2020.0,05.0,01.0,10.0,00.0,00.0,23.0,102.4,23.2
2020.0,05.0,01.0,10.0,10.0,00.0,23.2,101.4,23.2
2020.0,05.0,01.0,10.0,20.0,00.0,23.2,101.0,22.0
2020.0,05.0,01.0,10.0,30.0,00.0,22.0,101.8,22.4
2020.0,05.0,01.0,10.0,40.0,00.0,22.4,102.4,22.2
2020.0,05.0,01.0,10.0,50.0,00.0,22.2,102.4,21.6
2020.0,05.0,01.0,11.0,00.0,00.0,21.6,102.4,21.8
2020.0,05.0,01.0,11.0,10.0,00.0,21.8,102.0,22.2
2020.0,05.0,01.0,11.0,20.0,00.0,22.2,101.8,22.4
2020.0,05.0,01.0,11.0,30.0,00.0,22.4,101.2,23.0
2020.0,05.0,01.0,11.0,40.0,00.0,23.0,101.0,23.4
2020.0,05.0,01.0,11.0,50.0,00.0,23.4,101.0,24.0
2020.0,05.0,01.0,12.0,00.0,00.0,24.0,100.0,24.2
2020.0,05.0,01.0,12.0,10.0,00.0,24.2,99.2,25.2
2020.0,05.0,01.0,12.0,20.0,00.0,25.2,99.0,25.6
2020.0,05.0,01.0,12.0,30.0,00.0,25.6,99.0,26.0
2020.0,05.0,01.0,12.0,40.0,00.0,26.0,98.4,27.2
2020.0,05.0,01.0,12.0,50.0,00.0,27.2,98.0,28.0
2020.0,05.0,01.0,13.0,00.0,00.0,28.0,97.2,29.0
2020.0,05.0,01.0,13.0,10.0,00.0,29.0,97.0,29.8
2020.0,05.0,01.0,13.0,20.0,00.0,29.8,96.0,30.6
2020.0,05.0,01.0,13.0,30.0,00.0,30.6,96.0,31.0
2020.0,05.0,01.0,13.0,40.0,00.0,31.0,95.2,31.6
2020.0,05.0,01.0,13.0,50.0,00.0,31.6,95.0,32.8
2020.0,05.0,01.0,14.0,00.0,00.0,32.8,95.0,33.8
2020.0,05.0,01.0,14.0,10.0,00.0,33.8,94.2,34.0
2020.0,05.0,01.0,14.0,20.0,00.0,34.0,94.0,36.2
2020.0,05.0,01.0,14.0,30.0,00.0,36.2,93.0,37.0
2020.0,05.0,01.0,14.0,40.0,00.0,37.0,92.4,37.4
2020.0,05.0,01.0,14.0,50.0,00.0,37.4,92.0,37.6
2020.0,05.0,01.0,15.0,00.0,00.0,37.6,91.8,38.0
2020.0,05.0,01.0,15.0,10.0,00.0,38.0,91.0,38.0
2020.0,05.0,01.0,15.0,20.0,00.0,38.0,91.0,38.2
2020.0,05.0,01.0,15.0,30.0,00.0,38.2,91.0,38.0
2020.0,05.0,01.0,15.0,40.0,00.0,38.0,91.0,38.0
2020.0,05.0,01.0,15.0,50.0,00.0,38.0,91.0,38.0
2020.0,05.0,01.0,16.0,00.0,00.0,38.0,91.0,38.2
2020.0,05.0,01.0,16.0,10.0,00.0,38.2,91.0,38.2
2020.0,05.0,01.0,16.0,20.0,00.0,38.2,91.0,38.4
2020.0,05.0,01.0,16.0,30.0,00.0,38.4,90.4,39.2
2020.0,05.0,01.0,16.0,40.0,00.0,39.2,90.0,40.0
2020.0,05.0,01.0,16.0,50.0,00.0,40.0,89.0,40.4
2020.0,05.0,01.0,17.0,00.0,00.0,40.4,88.8,41.0
2020.0,05.0,01.0,17.0,10.0,00.0,41.0,88.8,41.0
2020.0,05.0,01.0,17.0,20.0,00.0,41.0,89.0,41.0
2020.0,05.0,01.0,17.0,30.0,00.0,41.0,88.8,41.6
2020.0,05.0,01.0,17.0,40.0,00.0,41.6,88.6,42.2
2020.0,05.0,01.0,17.0,50.0,00.0,42.2,88.0,42.8
2020.0,05.0,01.0,18.0,00.0,00.0,42.8,88.0,43.2
2020.0,05.0,01.0,18.0,10.0,00.0,43.2,88.0,43.4
2020.0,05.0,01.0,18.0,20.0,00.0,43.4,87.2,43.2
2020.0,05.0,01.0,18.0,30.0,00.0,43.2,87.0,44.0
2020.0,05.0,01.0,18.0,40.0,00.0,44.0,87.0,44.0
2020.0,05.0,01.0,18.0,50.0,00.0,44.0,87.0,44.0
2020.0,05.0,01.0,19.0,00.0,00.0,44.0,87.0,43.4
2020.0,05.0,01.0,19.0,10.0,00.0,43.4,87.0,44.0
2020.0,05.0,01.0,19.0,20.0,00.0,44.0,86.0,44.0
2020.0,05.0,01.0,19.0,30.0,00.0,44.0,86.0,44.8
2020.0,05.0,01.0,19.0,40.0,00.0,44.8,86.0,45.6
2020.0,05.0,01.0,19.0,50.0,00.0,45.6,86.0,46.0
2020.0,05.0,01.0,20.0,00.0,00.0,46.0,86.0,46.0
2020.0,05.0,01.0,20.0,10.0,00.0,46.0,86.0,45.8
2020.0,05.0,01.0,20.0,20.0,00.0,45.8,86.0,45.6
2020.0,05.0,01.0,20.0,30.0,00.0,45.6,86.0,45.0
2020.0,05.0,01.0,20.0,40.0,00.0,45.0,86.0,45.2
2020.0,05.0,01.0,20.0,50.0,00.0,45.2,86.0,46.2
2020.0,05.0,01.0,21.0,00.0,00.0,46.2,86.0,48.0
2020.0,05.0,01.0,21.0,10.0,00.0,48.0,85.2,49.4
2020.0,05.0,01.0,21.0,20.0,00.0,49.4,85.0,51.0
2020.0,05.0,01.0,21.0,30.0,00.0,51.0,84.0,51.0
2020.0,05.0,01.0,21.0,40.0,00.0,51.0,84.0,51.8
2020.0,05.0,01.0,21.0,50.0,00.0,51.8,84.0,52.4
2020.0,05.0,01.0,22.0,00.0,00.0,52.4,84.0,52.0
2020.0,05.0,01.0,22.0,10.0,00.0,52.0,84.0,52.0
2020.0,05.0,01.0,22.0,20.0,00.0,52.0,83.6,51.8
2020.0,05.0,01.0,22.0,30.0,00.0,51.8,83.8,50.8
2020.0,05.0,01.0,22.0,40.0,00.0,50.8,84.0,50.8
2020.0,05.0,01.0,22.0,50.0,00.0,50.8,83.0,50.2
2020.0,05.0,01.0,23.0,00.0,00.0,50.2,83.2,50.0
2020.0,05.0,01.0,23.0,10.0,00.0,50.0,83.4,50.0
2020.0,05.0,01.0,23.0,20.0,00.0,50.0,83.0,50.0
2020.0,05.0,01.0,23.0,30.0,00.0,50.0,83.6,50.0
2020.0,05.0,01.0,23.0,40.0,00.0,50.0,84.0,50.0
2020.0,05.0,01.0,23.0,50.0,00.0,50.0,84.0,50.0
2020.0,05.0,02.0,00.0,00.0,00.0,50.0,83.8,50.0
2020.0,05.0,02.0,00.0,10.0,00.0,50.0,83.8,50.0
2020.0,05.0,02.0,00.0,20.0,00.0,50.0,83.2,50.0
2020.0,05.0,02.0,00.0,30.0,00.0,50.0,83.0,51.0
2020.0,05.0,02.0,00.0,40.0,00.0,51.0,83.0,51.0
2020.0,05.0,02.0,00.0,50.0,00.0,51.0,83.2,51.0
2020.0,05.0,02.0,01.0,00.0,00.0,51.0,83.2,51.6
2020.0,05.0,02.0,01.0,10.0,00.0,51.6,83.8,52.0
2020.0,05.0,02.0,01.0,20.0,00.0,52.0,84.0,52.2
2020.0,05.0,02.0,01.0,30.0,00.0,52.2,84.0,52.4
2020.0,05.0,02.0,01.0,40.0,00.0,52.4,84.0,53.0
2020.0,05.0,02.0,01.0,50.0,00.0,53.0,84.2,51.6
2020.0,05.0,02.0,02.0,00.0,00.0,51.6,85.0,51.2
2020.0,05.0,02.0,02.0,10.0,00.0,51.2,85.0,51.8
2020.0,05.0,02.0,02.0,20.0,00.0,51.8,85.0,51.0
2020.0,05.0,02.0,02.0,30.0,00.0,51.0,85.4,50.0
2020.0,05.0,02.0,02.0,40.0,00.0,50.0,86.0,49.0
2020.0,05.0,02.0,02.0,50.0,00.0,49.0,87.0,48.6
2020.0,05.0,02.0,03.0,00.0,00.0,48.6,87.2,46.8
2020.0,05.0,02.0,03.0,10.0,00.0,46.8,88.0,45.6
2020.0,05.0,02.0,03.0,20.0,00.0,45.6,88.0,45.0
2020.0,05.0,02.0,03.0,30.0,00.0,45.0,88.0,44.2
2020.0,05.0,02.0,03.0,40.0,00.0,44.2,88.4,44.0
2020.0,05.0,02.0,03.0,50.0,00.0,44.0,88.4,43.8
2020.0,05.0,02.0,04.0,00.0,00.0,43.8,89.2,42.4
2020.0,05.0,02.0,04.0,10.0,00.0,42.4,90.2,41.8
2020.0,05.0,02.0,04.0,20.0,00.0,41.8,91.0,41.2
2020.0,05.0,02.0,04.0,30.0,00.0,41.2,91.4,39.6
2020.0,05.0,02.0,04.0,40.0,00.0,39.6,92.2,38.4
2020.0,05.0,02.0,04.0,50.0,00.0,38.4,93.0,37.2
2020.0,05.0,02.0,05.0,00.0,00.0,37.2,94.4,36.4
2020.0,05.0,02.0,05.0,10.0,00.0,36.4,95.0,35.6
2020.0,05.0,02.0,05.0,20.0,00.0,35.6,95.8,34.8
2020.0,05.0,02.0,05.0,30.0,00.0,34.8,96.4,33.4
2020.0,05.0,02.0,05.0,40.0,00.0,33.4,97.6,32.4
2020.0,05.0,02.0,05.0,50.0,00.0,32.4,98.0,31.6
2020.0,05.0,02.0,06.0,00.0,00.0,31.6,98.6,31.6
2020.0,05.0,02.0,06.0,10.0,00.0,31.6,99.4,31.0
2020.0,05.0,02.0,06.0,20.0,00.0,31.0,99.6,31.0
2020.0,05.0,02.0,06.0,30.0,00.0,31.0,99.6,30.8
2020.0,05.0,02.0,06.0,40.0,00.0,30.8,100.4,31.0
2020.0,05.0,02.0,06.0,50.0,00.0,31.0,100.6,29.8
2020.0,05.0,02.0,07.0,00.0,00.0,29.8,101.0,29.4
2020.0,05.0,02.0,07.0,10.0,00.0,29.4,101.2,29.4
2020.0,05.0,02.0,07.0,20.0,00.0,29.4,100.8,28.8
2020.0,05.0,02.0,07.0,30.0,00.0,28.8,101.4,27.6
2020.0,05.0,02.0,07.0,40.0,00.0,27.6,102.4,27.2
2020.0,05.0,02.0,07.0,50.0,00.0,27.2,102.4,27.0
2020.0,05.0,02.0,08.0,00.0,00.0,27.0,102.0,26.6
2020.0,05.0,02.0,08.0,10.0,00.0,26.6,102.8,26.6
2020.0,05.0,02.0,08.0,20.0,00.0,26.6,102.8,26.6
2020.0,05.0,02.0,08.0,30.0,00.0,26.6,102.0,27.6
2020.0,05.0,02.0,08.0,40.0,00.0,27.6,102.4,27.6
2020.0,05.0,02.0,08.0,50.0,00.0,27.6,102.2,27.2
2020.0,05.0,02.0,09.0,00.0,00.0,27.2,103.4,27.4
2020.0,05.0,02.0,09.0,10.0,00.0,27.4,102.2,27.8
2020.0,05.0,02.0,09.0,20.0,00.0,27.8,101.8,29.0
2020.0,05.0,02.0,09.0,30.0,00.0,29.0,100.4,29.8
2020.0,05.0,02.0,09.0,40.0,00.0,29.8,99.0,30.2
2020.0,05.0,02.0,09.0,50.0,00.0,30.2,98.8,31.8
2020.0,05.0,02.0,10.0,00.0,00.0,31.8,98.0,33.0
2020.0,05.0,02.0,10.0,10.0,00.0,33.0,97.4,32.8
2020.0,05.0,02.0,10.0,20.0,00.0,32.8,97.6,32.2
2020.0,05.0,02.0,10.0,30.0,00.0,32.2,98.0,33.6
2020.0,05.0,02.0,10.0,40.0,00.0,33.6,96.6,34.4
2020.0,05.0,02.0,10.0,50.0,00.0,34.4,95.6,34.0
2020.0,05.0,02.0,11.0,00.0,00.0,34.0,95.0,34.4
2020.0,05.0,02.0,11.0,10.0,00.0,34.4,94.8,35.0
2020.0,05.0,02.0,11.0,20.0,00.0,35.0,95.0,35.0
2020.0,05.0,02.0,11.0,30.0,00.0,35.0,95.0,35.0
2020.0,05.0,02.0,11.0,40.0,00.0,35.0,95.0,35.2
2020.0,05.0,02.0,11.0,50.0,00.0,35.2,95.0,35.8
2020.0,05.0,02.0,12.0,00.0,00.0,35.8,95.0,35.4
2020.0,05.0,02.0,12.0,10.0,00.0,35.4,95.0,34.6
2020.0,05.0,02.0,12.0,20.0,00.0,34.6,95.0,34.4
2020.0,05.0,02.0,12.0,30.0,00.0,34.4,94.6,34.4
2020.0,05.0,02.0,12.0,40.0,00.0,34.4,94.0,35.2
2020.0,05.0,02.0,12.0,50.0,00.0,35.2,94.0,35.0
2020.0,05.0,02.0,13.0,00.0,00.0,35.0,94.0,35.6
2020.0,05.0,02.0,13.0,10.0,00.0,35.6,93.8,37.8
2020.0,05.0,02.0,13.0,20.0,00.0,37.8,93.0,39.8
2020.0,05.0,02.0,13.0,30.0,00.0,39.8,92.2,40.0
2020.0,05.0,02.0,13.0,40.0,00.0,40.0,92.0,40.0
2020.0,05.0,02.0,13.0,50.0,00.0,40.0,91.2,39.0
2020.0,05.0,02.0,14.0,00.0,00.0,39.0,91.0,39.8
2020.0,05.0,02.0,14.0,10.0,00.0,39.8,91.0,40.0
2020.0,05.0,02.0,14.0,20.0,00.0,40.0,91.0,40.8
2020.0,05.0,02.0,14.0,30.0,00.0,40.8,90.4,41.2
2020.0,05.0,02.0,14.0,40.0,00.0,41.2,90.6,41.8
2020.0,05.0,02.0,14.0,50.0,00.0,41.8,90.0,42.4
2020.0,05.0,02.0,15.0,00.0,00.0,42.4,90.0,42.4
2020.0,05.0,02.0,15.0,10.0,00.0,42.4,90.0,42.2
2020.0,05.0,02.0,15.0,20.0,00.0,42.2,90.0,42.0
2020.0,05.0,02.0,15.0,30.0,00.0,42.0,90.0,42.0
2020.0,05.0,02.0,15.0,40.0,00.0,42.0,90.0,42.0
2020.0,05.0,02.0,15.0,50.0,00.0,42.0,90.0,41.6
2020.0,05.0,02.0,16.0,00.0,00.0,41.6,90.0,41.8
2020.0,05.0,02.0,16.0,10.0,00.0,41.8,89.6,42.0
2020.0,05.0,02.0,16.0,20.0,00.0,42.0,89.0,42.0
2020.0,05.0,02.0,16.0,30.0,00.0,42.0,89.0,42.0
2020.0,05.0,02.0,16.0,40.0,00.0,42.0,89.0,42.0
2020.0,05.0,02.0,16.0,50.0,00.0,42.0,89.0,42.4
2020.0,05.0,02.0,17.0,00.0,00.0,42.4,89.0,43.0
2020.0,05.0,02.0,17.0,10.0,00.0,43.0,88.0,43.4
2020.0,05.0,02.0,17.0,20.0,00.0,43.4,87.6,44.8
2020.0,05.0,02.0,17.0,30.0,00.0,44.8,87.0,46.0
2020.0,05.0,02.0,17.0,40.0,00.0,46.0,86.6,46.2
2020.0,05.0,02.0,17.0,50.0,00.0,46.2,86.0,46.6
2020.0,05.0,02.0,18.0,00.0,00.0,46.6,85.6,47.4
2020.0,05.0,02.0,18.0,10.0,00.0,47.4,86.0,47.0
2020.0,05.0,02.0,18.0,20.0,00.0,47.0,86.2,47.0
2020.0,05.0,02.0,18.0,30.0,00.0,47.0,87.0,47.0
2020.0,05.0,02.0,18.0,40.0,00.0,47.0,86.6,47.0
2020.0,05.0,02.0,18.0,50.0,00.0,47.0,86.6,47.0
2020.0,05.0,02.0,19.0,00.0,00.0,47.0,86.6,47.0
2020.0,05.0,02.0,19.0,10.0,00.0,47.0,87.0,47.0
2020.0,05.0,02.0,19.0,20.0,00.0,47.0,86.8,47.0
2020.0,05.0,02.0,19.0,30.0,00.0,47.0,86.4,47.0
2020.0,05.0,02.0,19.0,40.0,00.0,47.0,86.0,47.4
2020.0,05.0,02.0,19.0,50.0,00.0,47.4,86.0,47.2
2020.0,05.0,02.0,20.0,00.0,00.0,47.2,86.0,47.6
2020.0,05.0,02.0,20.0,10.0,00.0,47.6,86.0,48.0
2020.0,05.0,02.0,20.0,20.0,00.0,48.0,86.0,48.0
2020.0,05.0,02.0,20.0,30.0,00.0,48.0,86.0,48.0
2020.0,05.0,02.0,20.0,40.0,00.0,48.0,86.0,48.4
2020.0,05.0,02.0,20.0,50.0,00.0,48.4,86.0,48.2
2020.0,05.0,02.0,21.0,00.0,00.0,48.2,86.0,48.2
2020.0,05.0,02.0,21.0,10.0,00.0,48.2,86.0,48.4
2020.0,05.0,02.0,21.0,20.0,00.0,48.4,86.0,48.6
2020.0,05.0,02.0,21.0,30.0,00.0,48.6,85.0,48.4
2020.0,05.0,02.0,21.0,40.0,00.0,48.4,85.0,48.2
2020.0,05.0,02.0,21.0,50.0,00.0,48.2,85.0,49.0
2020.0,05.0,02.0,22.0,00.0,00.0,49.0,85.0,49.6
2020.0,05.0,02.0,22.0,10.0,00.0,49.6,85.0,50.0
2020.0,05.0,02.0,22.0,20.0,00.0,50.0,85.0,50.4
2020.0,05.0,02.0,22.0,30.0,00.0,50.4,85.0,50.6
2020.0,05.0,02.0,22.0,40.0,00.0,50.6,85.0,51.0
2020.0,05.0,02.0,22.0,50.0,00.0,51.0,85.0,51.0
2020.0,05.0,02.0,23.0,00.0,00.0,51.0,84.2,51.0
2020.0,05.0,02.0,23.0,10.0,00.0,51.0,84.2,52.0
2020.0,05.0,02.0,23.0,20.0,00.0,52.0,84.0,52.0
2020.0,05.0,02.0,23.0,30.0,00.0,52.0,84.0,52.0
2020.0,05.0,02.0,23.0,40.0,00.0,52.0,84.0,52.2
2020.0,05.0,02.0,23.0,50.0,00.0,52.2,84.0,52.6
2020.0,05.0,03.0,00.0,00.0,00.0,52.6,84.0,53.0
2020.0,05.0,03.0,00.0,10.0,00.0,53.0,84.0,53.0
2020.0,05.0,03.0,00.0,20.0,00.0,53.0,84.0,53.2
2020.0,05.0,03.0,00.0,30.0,00.0,53.2,84.0,53.0
2020.0,05.0,03.0,00.0,40.0,00.0,53.0,84.0,53.0
2020.0,05.0,03.0,00.0,50.0,00.0,53.0,84.0,53.0
2020.0,05.0,03.0,01.0,00.0,00.0,53.0,84.0,53.0
2020.0,05.0,03.0,01.0,10.0,00.0,53.0,84.0,53.0
2020.0,05.0,03.0,01.0,20.0,00.0,53.0,84.0,53.2
2020.0,05.0,03.0,01.0,30.0,00.0,53.2,84.0,53.0
2020.0,05.0,03.0,01.0,40.0,00.0,53.0,84.0,52.8
2020.0,05.0,03.0,01.0,50.0,00.0,52.8,85.0,52.0
2020.0,05.0,03.0,02.0,00.0,00.0,52.0,85.2,50.8
2020.0,05.0,03.0,02.0,10.0,00.0,50.8,86.0,50.4
2020.0,05.0,03.0,02.0,20.0,00.0,50.4,86.2,50.6
2020.0,05.0,03.0,02.0,30.0,00.0,50.6,86.6,48.6
2020.0,05.0,03.0,02.0,40.0,00.0,48.6,87.0,47.6
2020.0,05.0,03.0,02.0,50.0,00.0,47.6,87.2,47.4
2020.0,05.0,03.0,03.0,00.0,00.0,47.4,88.0,47.0
2020.0,05.0,03.0,03.0,10.0,00.0,47.0,88.2,46.0
2020.0,05.0,03.0,03.0,20.0,00.0,46.0,89.0,45.0
2020.0,05.0,03.0,03.0,30.0,00.0,45.0,89.6,44.0
2020.0,05.0,03.0,03.0,40.0,00.0,44.0,89.8,43.6
2020.0,05.0,03.0,03.0,50.0,00.0,43.6,90.0,42.4
2020.0,05.0,03.0,04.0,00.0,00.0,42.4,90.0,42.0
2020.0,05.0,03.0,04.0,10.0,00.0,42.0,90.8,41.4
2020.0,05.0,03.0,04.0,20.0,00.0,41.4,91.2,41.0
2020.0,05.0,03.0,04.0,30.0,00.0,41.0,92.4,40.0
2020.0,05.0,03.0,04.0,40.0,00.0,40.0,93.0,39.6
2020.0,05.0,03.0,04.0,50.0,00.0,39.6,93.2,39.4
2020.0,05.0,03.0,05.0,00.0,00.0,39.4,94.0,38.2
2020.0,05.0,03.0,05.0,10.0,00.0,38.2,94.8,37.2
2020.0,05.0,03.0,05.0,20.0,00.0,37.2,95.4,36.4
2020.0,05.0,03.0,05.0,30.0,00.0,36.4,96.2,35.0
2020.0,05.0,03.0,05.0,40.0,00.0,35.0,97.0,33.8
2020.0,05.0,03.0,05.0,50.0,00.0,33.8,97.0,33.2
2020.0,05.0,03.0,06.0,00.0,00.0,33.2,98.0,32.4
2020.0,05.0,03.0,06.0,10.0,00.0,32.4,98.4,31.6
2020.0,05.0,03.0,06.0,20.0,00.0,31.6,99.0,30.4
2020.0,05.0,03.0,06.0,30.0,00.0,30.4,100.0,29.8
2020.0,05.0,03.0,06.0,40.0,00.0,29.8,100.4,28.2
2020.0,05.0,03.0,06.0,50.0,00.0,28.2,101.2,28.6
2020.0,05.0,03.0,07.0,00.0,00.0,28.6,101.4,28.6
2020.0,05.0,03.0,07.0,10.0,00.0,28.6,101.0,28.2
2020.0,05.0,03.0,07.0,20.0,00.0,28.2,101.0,27.8
2020.0,05.0,03.0,07.0,30.0,00.0,27.8,102.2,26.2
2020.0,05.0,03.0,07.0,40.0,00.0,26.2,103.6,26.0
2020.0,05.0,03.0,07.0,50.0,00.0,26.0,103.4,26.8
2020.0,05.0,03.0,08.0,00.0,00.0,26.8,102.4,26.2
2020.0,05.0,03.0,08.0,10.0,00.0,26.2,103.2,27.0
2020.0,05.0,03.0,08.0,20.0,00.0,27.0,102.8,26.4
2020.0,05.0,03.0,08.0,30.0,00.0,26.4,102.2,26.6
2020.0,05.0,03.0,08.0,40.0,00.0,26.6,102.6,26.4
2020.0,05.0,03.0,08.0,50.0,00.0,26.4,102.8,25.2
2020.0,05.0,03.0,09.0,00.0,00.0,25.2,103.8,24.2
2020.0,05.0,03.0,09.0,10.0,00.0,24.2,104.4,23.4
2020.0,05.0,03.0,09.0,20.0,00.0,23.4,105.2,22.4
2020.0,05.0,03.0,09.0,30.0,00.0,22.4,106.6,22.8
2020.0,05.0,03.0,09.0,40.0,00.0,22.8,105.6,24.0
2020.0,05.0,03.0,09.0,50.0,00.0,24.0,103.2,23.6
2020.0,05.0,03.0,10.0,00.0,00.0,23.6,102.8,23.4
2020.0,05.0,03.0,10.0,10.0,00.0,23.4,103.2,24.4
2020.0,05.0,03.0,10.0,20.0,00.0,24.4,101.8,25.6
2020.0,05.0,03.0,10.0,30.0,00.0,25.6,101.2,24.8
2020.0,05.0,03.0,10.0,40.0,00.0,24.8,102.0,23.8
2020.0,05.0,03.0,10.0,50.0,00.0,23.8,103.2,23.8
2020.0,05.0,03.0,11.0,00.0,00.0,23.8,102.4,25.2
2020.0,05.0,03.0,11.0,10.0,00.0,25.2,101.4,28.2
2020.0,05.0,03.0,11.0,20.0,00.0,28.2,99.0,29.4
2020.0,05.0,03.0,11.0,30.0,00.0,29.4,97.6,30.8
2020.0,05.0,03.0,11.0,40.0,00.0,30.8,95.8,31.0
2020.0,05.0,03.0,11.0,50.0,00.0,31.0,96.0,31.0
2020.0,05.0,03.0,12.0,00.0,00.0,31.0,96.0,32.4
2020.0,05.0,03.0,12.0,10.0,00.0,32.4,95.2,32.4
2020.0,05.0,03.0,12.0,20.0,00.0,32.4,94.8,32.2
2020.0,05.0,03.0,12.0,30.0,00.0,32.2,94.6,33.0
2020.0,05.0,03.0,12.0,40.0,00.0,33.0,94.0,33.4
2020.0,05.0,03.0,12.0,50.0,00.0,33.4,94.0,34.0
2020.0,05.0,03.0,13.0,00.0,00.0,34.0,94.0,34.2
2020.0,05.0,03.0,13.0,10.0,00.0,34.2,94.0,34.8
2020.0,05.0,03.0,13.0,20.0,00.0,34.8,93.2,35.0
2020.0,05.0,03.0,13.0,30.0,00.0,35.0,93.0,35.0
2020.0,05.0,03.0,13.0,40.0,00.0,35.0,93.0,35.8
2020.0,05.0,03.0,13.0,50.0,00.0,35.8,92.4,35.6
2020.0,05.0,03.0,14.0,00.0,00.0,35.6,92.8,36.2
2020.0,05.0,03.0,14.0,10.0,00.0,36.2,92.0,36.0
2020.0,05.0,03.0,14.0,20.0,00.0,36.0,91.0,36.8
2020.0,05.0,03.0,14.0,30.0,00.0,36.8,89.8,42.4
2020.0,05.0,03.0,14.0,40.0,00.0,42.4,88.8,52.0
2020.0,05.0,03.0,14.0,50.0,00.0,52.0,88.0,52.0
2020.0,05.0,03.0,15.0,00.0,00.0,52.0,87.2,51.8
2020.0,05.0,03.0,15.0,10.0,00.0,51.8,87.0,51.6
2020.0,05.0,03.0,15.0,20.0,00.0,51.6,86.8,53.8
2020.0,05.0,03.0,15.0,30.0,00.0,53.8,86.2,54.4
2020.0,05.0,03.0,15.0,40.0,00.0,54.4,86.0,56.0
2020.0,05.0,03.0,15.0,50.0,00.0,56.0,86.0,55.4
2020.0,05.0,03.0,16.0,00.0,00.0,55.4,86.0,55.4
2020.0,05.0,03.0,16.0,10.0,00.0,55.4,86.0,56.6
2020.0,05.0,03.0,16.0,20.0,00.0,56.6,86.0,57.4
2020.0,05.0,03.0,16.0,30.0,00.0,57.4,86.0,58.2
2020.0,05.0,03.0,16.0,40.0,00.0,58.2,86.0,58.0
2020.0,05.0,03.0,16.0,50.0,00.0,58.0,86.0,58.4
2020.0,05.0,03.0,17.0,00.0,00.0,58.4,86.0,58.2
2020.0,05.0,03.0,17.0,10.0,00.0,58.2,86.0,57.6
2020.0,05.0,03.0,17.0,20.0,00.0,57.6,86.0,57.0
2020.0,05.0,03.0,17.0,30.0,00.0,57.0,86.0,54.0
2020.0,05.0,03.0,17.0,40.0,00.0,54.0,86.0,52.6
2020.0,05.0,03.0,17.0,50.0,00.0,52.6,86.0,49.2
